date,wavelength,cali_method,telescope,cali_start_time,cali_stop_time,start_time_period,end_time_period,profile_path,lidar_path,molecular_path,LC,LC_std,r0,r1,dr,bin_r0,bin_r1,LC_recalc,LCp_recalc,bin_rm,rm
2017-09-01,355,Klett_Method,far_range,2017-09-01 00:00:00,2017-09-01 00:59:30,2017-09-01 00:00:00,2017-09-01 00:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_00_00_01_0000_0059_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10326.736498949966,9.334701796051876,6.6594912109375,8.0641259765625,1.404634765625,850,1038,5413232412.069979,5413232412.069979,944,7.36180859375
2017-09-01,355,Klett_Method,far_range,2017-09-01 00:00:00,2017-09-01 00:59:30,2017-09-01 00:29:30,2017-09-01 00:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_00_00_01_0000_0059_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10326.736498949966,9.334701796051876,6.6594912109375,8.0641259765625,1.404634765625,850,1038,4878487454.6332035,4878487454.6332035,944,7.36180859375
2017-09-01,355,Klett_Method,far_range,2017-09-01 01:34:30,2017-09-01 03:08:30,2017-09-01 01:34:30,2017-09-01 02:04:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_00_00_01_0134_0308_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10027.18852413043,9.656172768036967,6.6594912109375,8.153783203125,1.4942919921875,850,1050,4554873180.778279,4693864154.335821,950,7.406637207031251
2017-09-01,355,Klett_Method,far_range,2017-09-01 01:34:30,2017-09-01 03:08:30,2017-09-01 02:04:00,2017-09-01 02:33:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_00_00_01_0134_0308_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10027.18852413043,9.656172768036967,6.6594912109375,8.153783203125,1.4942919921875,850,1050,5405240636.48563,5481394222.590145,950,7.406637207031251
2017-09-01,355,Klett_Method,far_range,2017-09-01 01:34:30,2017-09-01 03:08:30,2017-09-01 02:33:30,2017-09-01 03:03:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_00_00_01_0134_0308_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10027.18852413043,9.656172768036967,6.6594912109375,8.153783203125,1.4942919921875,850,1050,4734077207.880917,4878638933.921116,950,7.406637207031251
2017-09-01,355,Klett_Method,far_range,2017-09-01 03:09:30,2017-09-01 04:42:00,2017-09-01 03:09:30,2017-09-01 03:39:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_00_00_01_0309_0442_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10164.218807150251,9.826610012914367,5.202556640625,6.6968486328125,1.4942919921875,655,855,4380158846.347332,11450121619.215622,755,5.94970263671875
2017-09-01,355,Klett_Method,far_range,2017-09-01 03:09:30,2017-09-01 04:42:00,2017-09-01 03:39:00,2017-09-01 04:08:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_00_00_01_0309_0442_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10164.218807150251,9.826610012914367,5.202556640625,6.6968486328125,1.4942919921875,655,855,4971795389.601915,15174708903.317259,755,5.94970263671875
2017-09-01,355,Klett_Method,far_range,2017-09-01 03:09:30,2017-09-01 04:42:00,2017-09-01 04:08:30,2017-09-01 04:38:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_00_00_01_0309_0442_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10164.218807150251,9.826610012914367,5.202556640625,6.6968486328125,1.4942919921875,655,855,4303922219.010207,14371010142.60284,755,5.94970263671875
2017-09-01,355,Klett_Method,far_range,2017-09-01 09:05:00,2017-09-01 09:57:00,2017-09-01 09:05:00,2017-09-01 09:34:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_06_00_01_0905_0957_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,9753.764357014554,10.402600703984225,2.931232666015625,4.41805322265625,1.486820556640625,351,550,4461635803.689507,5451698045.984467,450,3.674642944335938
2017-09-01,355,Klett_Method,far_range,2017-09-01 18:00:00,2017-09-01 18:59:30,2017-09-01 18:00:00,2017-09-01 18:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_18_00_01_1800_1859_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10380.37366522752,9.2435537910948,8.07159716796875,9.1400166015625,1.06841943359375,1039,1182,4248673978.6944356,4388148627.711104,1110,8.605806884765625
2017-09-01,355,Klett_Method,far_range,2017-09-01 18:00:00,2017-09-01 18:59:30,2017-09-01 18:29:30,2017-09-01 18:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_18_00_01_1800_1859_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10380.37366522752,9.2435537910948,8.07159716796875,9.1400166015625,1.06841943359375,1039,1182,4707394553.203343,4707394553.203343,1110,8.605806884765625
2017-09-01,355,Klett_Method,far_range,2017-09-01 19:00:00,2017-09-01 20:10:30,2017-09-01 19:00:00,2017-09-01 19:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_18_00_01_1900_2010_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10157.532317546598,8.45649061646948,6.55489111328125,8.04918310546875,1.4942919921875,836,1036,4787411512.394518,4787411512.394518,936,7.302037109375
2017-09-01,355,Klett_Method,far_range,2017-09-01 19:00:00,2017-09-01 20:10:30,2017-09-01 19:29:30,2017-09-01 19:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_18_00_01_1900_2010_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,10157.532317546598,8.45649061646948,6.55489111328125,8.04918310546875,1.4942919921875,836,1036,4910742619.160751,5203385680.024419,936,7.302037109375
2017-09-01,355,Klett_Method,far_range,2017-09-01 20:13:30,2017-09-01 21:13:00,2017-09-01 20:13:30,2017-09-01 20:43:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_18_00_01_2013_2113_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,9790.93599810796,6.0527144183846735,6.64454833984375,8.13884033203125,1.4942919921875,848,1048,4626811701.233533,4626811701.233533,948,7.3916943359375
2017-09-01,355,Klett_Method,far_range,2017-09-01 20:13:30,2017-09-01 21:13:00,2017-09-01 20:43:00,2017-09-01 21:12:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_18_00_01_2013_2113_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,9790.93599810796,6.0527144183846735,6.64454833984375,8.13884033203125,1.4942919921875,848,1048,4847954212.376715,4918087665.46664,948,7.3916943359375
2017-09-01,355,Klett_Method,far_range,2017-09-01 21:13:30,2017-09-01 22:00:00,2017-09-01 21:13:30,2017-09-01 21:43:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_18_00_01_2113_2200_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,9551.29464449351,11.254872000344406,6.666962890625,8.1612548828125,1.4942919921875,851,1051,5192712362.006956,5265931414.597408,951,7.414108886718751
2017-09-01,355,Klett_Method,far_range,2017-09-01 22:10:00,2017-09-01 23:09:30,2017-09-01 22:10:00,2017-09-01 22:39:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_18_00_01_2210_2309_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,9637.033585891635,11.537362094605315,6.6968486328125,8.191140625000001,1.4942919921875,855,1055,4677978300.393051,4677978300.393051,955,7.443994628906251
2017-09-01,355,Klett_Method,far_range,2017-09-01 22:10:00,2017-09-01 23:09:30,2017-09-01 22:39:30,2017-09-01 23:09:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_18_00_01_2210_2309_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,9637.033585891635,11.537362094605315,6.6968486328125,8.191140625000001,1.4942919921875,855,1055,5125535679.0325575,5125535679.0325575,955,7.443994628906251
2017-09-01,355,Klett_Method,far_range,2017-09-01 23:10:00,2017-09-01 23:59:30,2017-09-01 23:10:00,2017-09-01 23:39:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\01\2017_09_01_Fri_TROPOS_18_00_01_2310_2359_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_01_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_01_Haifa_attbsc_355_molecular.nc,9129.959331289201,14.272342092312186,8.27332666015625,9.767619140625,1.49429248046875,1066,1266,4996535254.082413,5078422250.371985,1166,9.020472900390626
2017-09-02,355,Klett_Method,far_range,2017-09-02 00:00:00,2017-09-02 00:59:30,2017-09-02 00:00:00,2017-09-02 00:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_00_00_01_0000_0059_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8868.411294472897,10.41348510012449,5.44911474609375,6.94340673828125,1.4942919921875,688,888,4744449156.729149,4804216103.489,788,6.1962607421875
2017-09-02,355,Klett_Method,far_range,2017-09-02 00:00:00,2017-09-02 00:59:30,2017-09-02 00:29:30,2017-09-02 00:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_00_00_01_0000_0059_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8868.411294472897,10.41348510012449,5.44911474609375,6.94340673828125,1.4942919921875,688,888,4662960533.086071,4778665234.220863,788,6.1962607421875
2017-09-02,355,Klett_Method,far_range,2017-09-02 01:00:00,2017-09-02 02:16:30,2017-09-02 01:00:00,2017-09-02 01:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_00_00_01_0100_0216_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,9817.791703742409,10.145952053616693,3.992179931640625,5.48647216796875,1.494292236328125,493,693,4627770970.418394,4627770970.418394,593,4.739326049804688
2017-09-02,355,Klett_Method,far_range,2017-09-02 01:00:00,2017-09-02 02:16:30,2017-09-02 01:29:30,2017-09-02 01:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_00_00_01_0100_0216_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,9817.791703742409,10.145952053616693,3.992179931640625,5.48647216796875,1.494292236328125,493,693,4834753751.085282,4918461637.7721,593,4.739326049804688
2017-09-02,355,Klett_Method,far_range,2017-09-02 02:26:30,2017-09-02 03:26:00,2017-09-02 02:26:30,2017-09-02 02:56:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_00_00_01_0226_0326_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8853.316288828797,6.416558947595445,5.4341718750000005,6.9284638671875,1.4942919921875,686,886,4731506116.439723,4850966660.592379,786,6.18131787109375
2017-09-02,355,Klett_Method,far_range,2017-09-02 02:26:30,2017-09-02 03:26:00,2017-09-02 02:56:00,2017-09-02 03:25:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_00_00_01_0226_0326_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8853.316288828797,6.416558947595445,5.4341718750000005,6.9284638671875,1.4942919921875,686,886,5180602521.99961,8620548736.788143,786,6.18131787109375
2017-09-02,355,Klett_Method,far_range,2017-09-02 03:26:30,2017-09-02 04:26:00,2017-09-02 03:26:30,2017-09-02 03:56:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_00_00_01_0326_0426_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8343.777900700836,7.376581029546034,3.85022216796875,5.34451416015625,1.4942919921875,474,674,5032064264.401335,8707572769.948528,574,4.5973681640625
2017-09-02,355,Klett_Method,far_range,2017-09-02 03:26:30,2017-09-02 04:26:00,2017-09-02 03:56:00,2017-09-02 04:25:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_00_00_01_0326_0426_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8343.777900700836,7.376581029546034,3.85022216796875,5.34451416015625,1.4942919921875,474,674,4771379750.966862,8432428079.57677,574,4.5973681640625
2017-09-02,355,Klett_Method,far_range,2017-09-02 04:26:30,2017-09-02 05:18:30,2017-09-02 04:26:30,2017-09-02 04:56:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_00_00_01_0426_0518_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,9193.146883751067,9.230283468872123,5.38187158203125,6.5324765625,1.15060498046875,679,833,5224823456.46526,14874984475.814865,756,5.957174072265625
2017-09-02,355,Klett_Method,far_range,2017-09-02 08:08:30,2017-09-02 09:08:00,2017-09-02 08:08:30,2017-09-02 08:38:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_06_00_01_0808_0908_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,9460.991335990017,11.03695713966641,3.708264404296875,5.202556640625,1.494292236328125,455,655,5245010523.326565,7719539147.624353,555,4.455410522460937
2017-09-02,355,Klett_Method,far_range,2017-09-02 08:08:30,2017-09-02 09:08:00,2017-09-02 08:38:00,2017-09-02 09:07:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_06_00_01_0808_0908_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,9460.991335990017,11.03695713966641,3.708264404296875,5.202556640625,1.494292236328125,455,655,5521100622.014713,7905064989.130538,555,4.455410522460937
2017-09-02,355,Klett_Method,far_range,2017-09-02 09:08:30,2017-09-02 10:08:00,2017-09-02 09:08:30,2017-09-02 09:38:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_06_00_01_0908_1008_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8855.085324762387,6.998040368398081,5.11289892578125,6.495119140625,1.38222021484375,643,828,5604468909.582777,12829484829.425226,735,5.804009033203125
2017-09-02,355,Klett_Method,far_range,2017-09-02 09:08:30,2017-09-02 10:08:00,2017-09-02 09:38:00,2017-09-02 10:07:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_06_00_01_0908_1008_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8855.085324762387,6.998040368398081,5.11289892578125,6.495119140625,1.38222021484375,643,828,5979248331.788841,13069676302.458733,735,5.804009033203125
2017-09-02,355,Klett_Method,far_range,2017-09-02 10:08:30,2017-09-02 11:30:00,2017-09-02 10:08:30,2017-09-02 10:38:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_06_00_01_1008_1130_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8316.831048736098,7.3313921826794735,5.0979560546875,6.592248046875,1.4942919921875,641,841,6001998112.191488,13364004193.40525,741,5.84510205078125
2017-09-02,355,Klett_Method,far_range,2017-09-02 10:08:30,2017-09-02 11:30:00,2017-09-02 10:38:00,2017-09-02 11:07:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_06_00_01_1008_1130_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8316.831048736098,7.3313921826794735,5.0979560546875,6.592248046875,1.4942919921875,641,841,6116766796.838019,13584849479.699963,741,5.84510205078125
2017-09-02,355,Klett_Method,far_range,2017-09-02 12:47:30,2017-09-02 14:24:30,2017-09-02 12:47:30,2017-09-02 13:17:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_12_00_01_1247_1424_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8159.825956617571,5.398763644402694,4.25368115234375,5.74797314453125,1.4942919921875,528,728,5734780478.466287,10119115323.316227,628,5.0008271484375
2017-09-02,355,Klett_Method,far_range,2017-09-02 12:47:30,2017-09-02 14:24:30,2017-09-02 13:17:00,2017-09-02 13:46:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_12_00_01_1247_1424_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8159.825956617571,5.398763644402694,4.25368115234375,5.74797314453125,1.4942919921875,528,728,5348844163.890427,9959180990.599901,628,5.0008271484375
2017-09-02,355,Klett_Method,far_range,2017-09-02 12:47:30,2017-09-02 14:24:30,2017-09-02 13:46:30,2017-09-02 14:16:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_12_00_01_1247_1424_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,8159.825956617571,5.398763644402694,4.25368115234375,5.74797314453125,1.4942919921875,528,728,5356497699.709099,10168559078.923664,628,5.0008271484375
2017-09-02,355,Klett_Method,far_range,2017-09-02 15:50:30,2017-09-02 16:38:00,2017-09-02 15:50:30,2017-09-02 16:20:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_12_00_01_1550_1638_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,6075.479165398751,5.798956895395366,8.7589716796875,9.94693359375,1.1879619140625,1131,1290,4354887246.329733,11069968507.913761,1210,9.35295263671875
2017-09-02,355,Klett_Method,far_range,2017-09-02 16:39:00,2017-09-02 17:32:30,2017-09-02 16:39:00,2017-09-02 17:08:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_12_00_01_1639_1732_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,5819.395104490341,7.026273828270086,7.44399462890625,8.4302275390625,0.98623291015625,955,1087,4166707937.962661,4166707937.962661,1021,7.937111083984375
2017-09-02,355,Klett_Method,far_range,2017-09-02 18:00:00,2017-09-02 19:20:30,2017-09-02 18:00:00,2017-09-02 18:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\02\2017_09_02_Sat_TROPOS_18_00_01_1800_1920_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_02_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_02_Haifa_attbsc_355_molecular.nc,6543.912111082478,4.4554303011794945,8.5647138671875,10.059005859375,1.4942919921875,1105,1305,4586756608.95348,4663020333.69654,1205,9.31185986328125
